name,address,phone,category,sub_category,lat,lon,address_jibun,address_road,region_depth_2,phone_kakao,category_kakao,place_url,search_method,region,enrich_done
노형순창,제주특별자치도 제주시 진군3길 1 (노형동),064-743-6468,음식점,모범음식점,33.4774958592357,126.480560355385,제주특별자치도 제주시 노형동 752-4,제주특별자치도 제주시 진군3길 1,제주시,064-743-6468,"음식점 > 한식 > 육류,고기 > 갈비",http://place.map.kakao.com/8855364,keyword,북부,Y
다섯번째이야기,제주특별자치도 제주시 연신로 148 1층 (영평동),,음식점,모범음식점,33.4894505382402,126.55233093899,제주특별자치도 제주시 영평동 2676-1,제주특별자치도 제주시 연신로 148,제주시,,,,address,북부,Y
다원우,제주특별자치도 제주시 우령6길 75-1 2층 (외도일동),064-712-4710,음식점,모범음식점,33.48464753419703,126.42897292161766,제주특별자치도 제주시 외도일동 642-2,제주특별자치도 제주시 우령6길 75-1,제주시,064-712-4710,"음식점 > 한식 > 육류,고기",http://place.map.kakao.com/26503389,keyword,북부,Y
달맞이,제주특별자치도 제주시 신대로6길 13 1층 (연동),064-742-7766,음식점,모범음식점,33.49234672214407,126.49513723055684,제주특별자치도 제주시 연동 290-62,제주특별자치도 제주시 신대로6길 13,제주시,064-742-7766,음식점 > 한식,http://place.map.kakao.com/26570222,keyword,북부,Y
대광,제주특별자치도 제주시 중앙로23길 9 1층 (이도일동),064-758-7768,음식점,모범음식점,33.5161258980678,126.524955346125,제주특별자치도 제주시 건입동 1421-1,제주특별자치도 제주시 중앙로 23,제주시,064-758-7768,음식점 > 한식 > 냉면,http://place.map.kakao.com/9737285,address,북부,Y
대궁,제주특별자치도 제주시 임항로 264-1 (건입동),064-722-9930,음식점,모범음식점,33.5172889644388,126.538167612166,제주특별자치도 제주시 건입동 1037-5,제주특별자치도 제주시 임항로 264-1,제주시,064-722-9930,"음식점 > 한식 > 육류,고기 > 갈비",http://place.map.kakao.com/21484571,address,북부,Y
대성아귀찜,제주특별자치도 제주시 조천읍 함덕3길 4 1층,064-784-0975,음식점,모범음식점,33.5124158054957,126.684685178171,제주특별자치도 제주시 조천읍 함덕리 3,,제주시,064-784-0975,"음식점 > 한식 > 해물,생선 > 아구",http://place.map.kakao.com/8864513,address,북부,Y
대원가,제주특별자치도 제주시 도남로16길 15 101호 (도남동재영샤르빌),064-753-3030,음식점,모범음식점,33.4985134169523,126.525028968749,제주특별자치도 제주시 삼도일동 583-14,제주특별자치도 제주시 도남로 16,제주시,064-753-3030,"음식점 > 한식 > 해물,생선 > 굴,전복",http://place.map.kakao.com/15200040,address,북부,Y
대자연가든,제주특별자치도 제주시 조천읍 신북로 618,064-783-6969,음식점,모범음식점,33.5400588430829,126.675383318168,제주특별자치도 제주시 조천읍 함덕리 4152,제주특별자치도 제주시 조천읍 신북로 618,제주시,064-783-6969,"음식점 > 한식 > 육류,고기",http://place.map.kakao.com/8293599,address,북부,Y
대진,제주특별자치도 제주시 서부두길 16 (건입동),064-758-0522,음식점,모범음식점,33.5176776419349,126.528333876447,제주특별자치도 제주시 건입동 1319-31,제주특별자치도 제주시 서부두길 16,제주시,064-758-7017,"음식점 > 한식 > 해물,생선 > 회",http://place.map.kakao.com/24123446,address,북부,Y
대춘해장국,제주특별자치도 제주시 연북로 398 1층 (도남동),064-757-7456,음식점,모범음식점,33.4803785052346,126.523881522154,제주특별자치도 제주시 도남동 380-2,제주특별자치도 제주시 연북로 398,제주시,064-757-7456,음식점 > 한식 > 해장국,http://place.map.kakao.com/209751725,address,북부,Y
대춘해장국이호점,제주특별자치도 제주시 일주서로 7489 1층 (내도동),064-748-7456,음식점,모범음식점,33.4942848645448,126.446816934845,제주특별자치도 제주시 내도동 380-1,제주특별자치도 제주시 일주서로 7489,제주시,064-748-7456,음식점 > 한식 > 해장국,http://place.map.kakao.com/1022638275,address,북부,Y
도두,제주특별자치도 제주시 도두3길 48 (도두일동),064-742-9292,음식점,모범음식점,33.5050983179385,126.489119717688,제주특별자치도 제주시 도두이동 3,제주특별자치도 제주시 공항로 2,제주시,064-744-4800,"서비스,산업 > 전문대행 > 렌터카",http://place.map.kakao.com/1198801448,address,북부,Y
도라지,제주특별자치도 제주시 연삼로 128 1층 (오라삼동),064-722-3142,음식점,모범음식점,33.492727343025,126.505910891864,제주특별자치도 제주시 오라삼동 2112,제주특별자치도 제주시 연삼로 128,제주시,064-722-3142,"음식점 > 한식 > 해물,생선",http://place.map.kakao.com/15942374,address,북부,Y
도치돌가든,제주특별자치도 제주시 애월읍 천덕로 440-1 1~2층,064-799-1415,음식점,모범음식점,33.4197653772906,126.33971181951,제주특별자치도 제주시 애월읍 어음리 2472-1,제주특별자치도 제주시 애월읍 천덕로 440-1,제주시,064-799-1415,"음식점 > 한식 > 육류,고기",http://place.map.kakao.com/10309237,address,서부,Y
돈백꽃본점,제주특별자치도 제주시 천수로6길 13 제동빌딩 1층 (이도이동),064-702-1453,음식점,모범음식점,33.5024279012476,126.537842231198,제주특별자치도 제주시 이도이동 361-6,제주특별자치도 제주시 천수로 6,제주시,064-702-1453,"음식점 > 한식 > 육류,고기",http://place.map.kakao.com/319319154,address,북부,Y
돈사돈2호점,제주특별자치도 제주시 광평동로 15 1층 (노형동),064-747-7876,음식점,모범음식점,33.4816635711384,126.470717383527,제주특별자치도 제주시 노형동 2470,제주특별자치도 제주시 광평동로 15,제주시,064-749-1500,"음식점 > 한식 > 육류,고기",http://place.map.kakao.com/291271136,address,북부,Y
돈사돈제주월정리점,제주특별자치도 제주시 구좌읍 한동북1길 29-3 1층,064-704-9289,음식점,모범음식점,33.5413713071638,126.827148671291,제주특별자치도 제주시 구좌읍 한동리 1437-1,제주특별자치도 제주시 구좌읍 한동북1길 29-3,제주시,064-784-9289,음식점 > 한식,http://place.map.kakao.com/628037144,address,북부,Y
돈셰프흑돼지,제주특별자치도 제주시 애월읍 애월해안로 554-8 오렌지힐 1층,064-799-2535,음식점,모범음식점,33.4776414853493,126.362846629387,제주특별자치도 제주시 애월읍 신엄리 2734-1,제주특별자치도 제주시 애월읍 애월해안로 554-8,제주시,064-799-2535,"음식점 > 한식 > 육류,고기",http://place.map.kakao.com/309116769,address,서부,Y
돈풍년,제주특별자치도 제주시 승천로 52 1층 (아라이동),064-713-5252,음식점,모범음식점,33.4937795670783,126.541049044792,제주특별자치도 제주시 아라이동 3014-1,제주특별자치도 제주시 승천로 52,제주시,064-713-5252,"음식점 > 한식 > 육류,고기",http://place.map.kakao.com/13634547,address,북부,Y
돈향기,제주특별자치도 제주시 관덕로15길 30 (건입동),064-724-0228,음식점,모범음식점,33.5132660000068,126.520844493485,제주특별자치도 제주시 삼도이동 995-1,제주특별자치도 제주시 관덕로 15,제주시,064-724-0228,"음식점 > 한식 > 육류,고기 > 삼겹살",http://place.map.kakao.com/12542076,address,북부,Y
돌돌이숯불갈비,제주특별자치도 제주시 선덕로5길 13 (연동),064-743-0254,음식점,모범음식점,33.4858493571288,126.497367443339,제주특별자치도 제주시 연동 313-42,제주특별자치도 제주시 선덕로 5,제주시,064-712-7020,"음식점 > 한식 > 육류,고기 > 갈비",http://place.map.kakao.com/1664055912,address,북부,Y
동백부엌,제주특별자치도 제주시 서해안로 150 1층 (도두일동),064-711-2526,음식점,모범음식점,33.5030382194667,126.465428737402,제주특별자치도 제주시 도두일동 2547,제주특별자치도 제주시 서해안로 150,제주시,064-711-2526,음식점 > 한식,http://place.map.kakao.com/971601279,address,북부,Y
동부산가든,제주특별자치도 제주시 봉개북1길 10 1층 (봉개동),064-723-3838,음식점,모범음식점,33.49110924231883,126.5955035945022,제주특별자치도 제주시 봉개동 1832-1,제주특별자치도 제주시 봉개북1길 10,제주시,064-723-3838,"음식점 > 한식 > 육류,고기",http://place.map.kakao.com/1124078977,keyword,북부,Y
두끼떡볶이제주노형점,제주특별자치도 제주시 연북로 48 203호 (노형동),064-748-8858,음식점,모범음식점,33.4815943756479,126.486436671139,제주특별자치도 제주시 노형동 726-1,제주특별자치도 제주시 연북로 48,제주시,064-711-2771,음식점 > 분식 > 떡볶이 > 두끼떡볶이,http://place.map.kakao.com/1424872378,address,북부,Y
드렁몰라도새기샤브마을,제주특별자치도 제주시 달마루길 22 1~2층 (노형동),064-772-8000,음식점,모범음식점,33.4899311404041,126.473824142306,제주특별자치도 제주시 노형동 2576-5,제주특별자치도 제주시 달마루길 22,제주시,064-772-8000,음식점 > 샤브샤브,http://place.map.kakao.com/24119491,address,북부,Y
마왕족발제주아라점,제주특별자치도 제주시 아란7길 3-2 1층 (아라일동),064-722-9234,음식점,모범음식점,33.4742663495155,126.544768037437,제주특별자치도 제주시 아라일동 6094-4,제주특별자치도 제주시 아란7길 3-2,제주시,064-722-9234,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 마왕족발",http://place.map.kakao.com/90432318,keyword,북부,Y
만배성,제주특별자치도 제주시 아연로 484-9 1~2층 (아라일동),064-712-6800,음식점,모범음식점,33.4741538253077,126.532414419815,제주특별자치도 제주시 아라일동 2889-2,제주특별자치도 제주시 아연로 484-9,제주시,064-712-6800,음식점 > 한식 > 한정식,http://place.map.kakao.com/26893857,address,북부,Y
만부정,제주특별자치도 제주시 사장길 38 (연동),064-743-1119,음식점,모범음식점,33.4826802924704,126.494516338082,제주특별자치도 제주시 연동 298-9,제주특별자치도 제주시 사장길 38,제주시,064-743-1119,"음식점 > 한식 > 해물,생선 > 복어",http://place.map.kakao.com/9026136,address,북부,Y
만옥,제주특별자치도 제주시 중앙로2길 1 (건입동),064-751-1443,음식점,모범음식점,33.518147567942,126.523954676516,제주특별자치도 제주시 삼도이동 1262,제주특별자치도 제주시 중앙로 2,제주시,064-751-1443,"음식점 > 한식 > 해물,생선 > 장어",http://place.map.kakao.com/10349815,address,북부,Y
만호,제주특별자치도 제주시 연삼로 497 1~2층 (이도이동),064-757-9895,음식점,모범음식점,33.5004496347053,126.542630989183,제주특별자치도 제주시 이도이동 413-3,제주특별자치도 제주시 연삼로 497,제주시,064-757-9895,"음식점 > 한식 > 해물,생선 > 장어",http://place.map.kakao.com/7860530,address,북부,Y
먹돌제주본점,제주특별자치도 제주시 공항로1길 14 제주시 삼영교통 사옥 제1동 1층 (용담이동),0503-7151-2461,음식점,모범음식점,33.50358027483462,126.49795513998404,제주특별자치도 제주시 용담이동 1564,제주특별자치도 제주시 공항로1길 14,제주시,0503-7151-2461,음식점 > 한식 > 국수,http://place.map.kakao.com/1588732308,keyword,북부,Y
명가일식,제주특별자치도 제주시 만덕로6길 34 1층 (일도일동),064-725-4333,음식점,모범음식점,33.513885930533974,126.52883556866566,제주특별자치도 제주시 일도일동 1198-1,제주특별자치도 제주시 만덕로6길 34,제주시,064-725-4333,음식점 > 일식 > 일식집,http://place.map.kakao.com/145396442,keyword,북부,Y
명물,제주특별자치도 제주시 탑동로11길 2-1 1~2층 (삼도이동),064-723-5233,음식점,모범음식점,33.516944084811,126.52338121795,제주특별자치도 제주시 삼도이동 1192-17,제주특별자치도 제주시 탑동로 11,제주시,064-723-5233,"음식점 > 한식 > 해물,생선",http://place.map.kakao.com/23149701,address,북부,Y
명인일도횟집,제주특별자치도 제주시 천수로8길 6 (일도이동),064-753-5362,음식점,모범음식점,33.5024460717863,126.538048653879,제주특별자치도 제주시 이도이동 361-5,제주특별자치도 제주시 천수로 8,제주시,064-753-5362,"음식점 > 한식 > 해물,생선 > 회",http://place.map.kakao.com/2780811,address,북부,Y
명품전통육개장,제주특별자치도 제주시 원노형로 37 1층 (노형동),064-745-6680,음식점,모범음식점,33.4853296935758,126.485050946679,제주특별자치도 제주시 노형동 941,제주특별자치도 제주시 원노형로 37,제주시,,,,address,북부,Y
모슬포고등어,제주특별자치도 제주시 고사마루길 15 1층 (노형동),064-7138-900,음식점,모범음식점,33.4789019355172,126.472585885517,제주특별자치도 제주시 노형동 2323,제주특별자치도 제주시 고사마루길 15,제주시,064-713-8900,"음식점 > 한식 > 해물,생선 > 회",http://place.map.kakao.com/934589960,address,북부,Y
